id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
34433,ja,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,"While the Saiyan Paragus persuades Vegeta to rule a new planet, King Kai alerts Goku of the South Galaxy's destruction by an unknown Super Saiyan.",67.656,1993-03-06,Dragon Ball Z: Broly – The Legendary Super Saiyan,7.217,904
20367,en,Detour,"The life of Al Roberts, a pianist in a New York nightclub, turns into a nightmare when he decides to hitchhike to Los Angeles to visit his girlfriend.",7.31,1945-11-30,Detour,7.2,351
19625,hi,मुन्ना भाई एम बी बी एस,A gangster sets out to fulfill his father's dream of becoming a doctor.,8.183,2003-12-19,Munna Bhai M.B.B.S.,7.2,297
9701,en,North Country,"A fictionalized account of the first major successful sexual harassment case in the United States -- Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",11.768,2005-02-12,North Country,7.216,637
6978,en,Big Trouble in Little China,"Jack Burton, a tough-talking truck driver, goes into a supernatural tailspin when his best friend's fiancée is kidnapped.",26.495,1986-05-30,Big Trouble in Little China,7.2,2984
844,zh,2046,Women enter and exit a science fiction author's life over the course of a few years after the author loses the woman he considers his one true love.,11.591,2004-10-29,2046,7.2,890
504,en,Monster,"An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes America's first female serial killer.",29.464,2003-12-24,Monster,7.2,2291
287495,de,Im Labyrinth des Schweigens,A young prosecutor in postwar West Germany investigates a massive conspiracy to cover up the Nazi pasts of prominent public figures.,7.777,2014-11-06,Labyrinth of Lies,7.2,564
16136,en,Juice,"Four Harlem friends -- Bishop, Q, Steel and Raheem -- dabble in petty crime, but they decide to go big by knocking off a convenience store. Bishop, the magnetic leader of the group, has the gun. But Q has different aspirations. He wants to be a DJ and happens to have a gig the night of the robbery. Unfortunately for him, Bishop isn't willing to take no for answer in a game where everything's for keeps.",31.461,1992-01-17,Juice,7.2,383
10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",114.337,2009-12-08,The Princess and the Frog,7.215,5573
5902,en,A Bridge Too Far,The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,16.424,1977-06-15,A Bridge Too Far,7.215,803
336845,en,Cleveland Abduction,"A single mother becomes Ariel Castro's first kidnapping victim, and finds herself trapped in his home with two other women for 11 years.",22.657,2015-05-02,Cleveland Abduction,7.2,376
244403,en,Rudderless,"A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis.",12.442,2014-10-17,Rudderless,7.214,301
14168,en,3:10 to Yuma,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",16.511,1957-08-07,3:10 to Yuma,7.214,350
10705,en,Henry V,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,13.045,1989-10-05,Henry V,7.214,364
10693,en,Peter Pan,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",49.449,1953-02-05,Peter Pan,7.213,5341
10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,43.439,2009-12-23,Sherlock Holmes,7.214,13845
9576,en,Tootsie,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego – Dorothy Michaels – in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",18.592,1982-12-17,Tootsie,7.2,1720
1254,fr,"Je vais bien, ne t'en fais pas","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.",8.092,2006-09-06,"Don't Worry, I'm Fine",7.2,562
874299,en,South Park: Post COVID,"What happened to the children who lived through the Pandemic? Stan, Kyle, Cartman and Kenny survived but will never be the same Post Covid.",16.896,2021-11-25,South Park: Post COVID,7.207,321
502425,en,Escape from Pretoria,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison.",16.71,2020-03-06,Escape from Pretoria,7.213,1304
338189,fr,Juste la fin du monde,"Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.",10.333,2016-08-26,It's Only the End of the World,7.2,1594
25716,ja,クローズZERO II,"Genji and his victorious G.P.S. alliance find themselves facing down a new challenge by the students of Hosen Academy, feared by everyone as 'The Army of Killers.' The two schools, in fact, have a history of bad blood between them. And the simmering embers of hatred are about to flare up again, burning away any last remnants of the truce they had so rigorously observed until now.",18.074,2009-04-11,Crows Zero II,7.2,216
9261,zh,喜宴,A Taiwanese-American man is happily settled in New York with his American boyfriend. He plans a marriage of convenience to a Chinese woman in order to keep his parents off his back and to get the woman a green card. Chaos follows when his parents arrive in New York for the wedding.,8.139,1993-03-01,The Wedding Banquet,7.213,239
2014,de,Auf der anderen Seite,"The lives of six German-Turkish immigrants are drawn together by circumstance: An old man and a prostitute forging a partnership, a young scholar reconciling his past, two young women falling in love, and a mother putting the shattered pieces of her life back together.",8.368,2007-09-27,The Edge of Heaven,7.213,303
370964,ru,Он - дракон,"In the midst of the wedding princess Miroslava is kidnapped by a dragon and carried away into his castle on the remote island. Mira left everything behind in the past - family, friends and groom. Now the only things she had were a stone cage and a mysterious young man named Arman ... but who is he and what is he doing on that island? Miroslava will know the truth too late: loving a dragon will reveal the bitter truth - love is scary.",19.803,2015-12-03,I Am Dragon,7.2,368
35265,it,L'imbalsamatore,"Peppino is an aging taxidermist constantly ridiculed for being short and somewhat creepy. He meets Valerio, a handsome young man fascinated by Peppino's work. Peppino, in turn, becomes entranced by Valerio and offers him a large salary to come work as his assistant. But when Valerio meets Deborah, their fledgling romance is threatened by an insanely jealous third wheel.",4.152,2002-09-06,The Embalmer,7.212,243
16442,en,Sergeant York,Alvin York a hillbilly sharpshooter transforms himself from ruffian to religious pacifist. He is then called to serve his country and despite deep religious and moral objections to fighting becomes one of the most celebrated American heroes of WWI.,9.817,1941-09-27,Sergeant York,7.212,203
11177,en,Mask,A boy with a massive facial skull deformity and his biker gang mother attempt to live as normal a life as possible under the circumstances.,12.805,1985-03-08,Mask,7.212,442
10625,en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",103.95,2004-04-30,Mean Girls,7.2,8727
10086,fr,C'est arrivé près de chez vous,"The activities of rampaging, indiscriminate serial killer Ben are recorded by a willingly complicit documentary team, who eventually become his accomplices and active participants. Ben provides casual commentary on the nature of his work and arbitrary musings on topics of interest to him, such as music or the conditions of low-income housing, and even goes so far as to introduce the documentary crew to his family. But their reckless indulgences soon get the better of them.",14.577,1992-08-20,Man Bites Dog,7.212,902
